,Latitude_h,Longitude_h,amenity_Referral Hospital,amenity_Teaching Hospital,amenity_Type A Hospital,amenity_Type B Hospital,amenity_Type C Hospital,amenity_Type D Hospital,amenity_clinic,amenity_dentist,amenity_doctors,amenity_hospital,amenity_pharmacy
1151,14.702,33.4819,False,False,False,False,False,True,False,False,False,False,False
1152,14.6663,33.6186999999999,False,False,False,False,False,True,False,False,False,False,False
1153,14.5185,33.1557,False,False,False,False,False,False,False,False,False,False,False
1154,14.7942,33.4104999999999,False,False,False,False,False,True,False,False,False,False,False
1155,14.4346,33.7462,False,False,True,False,False,False,False,False,False,False,False
1156,16.0567999999999,36.18619999999991,False,False,False,False,False,True,False,False,False,False,False
1157,15.4849999999999,36.3553,False,False,False,False,False,True,False,False,False,False,False
1158,16.0063,36.16969999999991,False,False,False,False,False,True,False,False,False,False,False
1159,16.0003999999999,36.3511,False,False,False,False,False,True,False,False,False,False,False
1160,15.8119,36.1342,False,False,False,False,False,True,False,False,False,False,False
1161,16.2561,36.3273,False,False,False,False,False,True,False,False,False,False,False
1162,14.9795,35.9072999999999,False,False,False,False,False,False,False,False,False,False,False
1163,16.8450999999999,36.1875,False,False,False,False,False,True,False,False,False,False,False
1164,15.1972,36.3609,False,False,False,True,False,False,False,False,False,False,False
1165,15.3965,36.56909999999991,False,False,False,False,False,True,False,False,False,False,False
1166,14.3489,36.06609999999991,False,False,False,False,False,True,False,False,False,False,False
1167,15.6297999999999,32.4701,False,False,False,False,False,False,False,False,False,False,False
1168,15.9309999999999,33.8607999999999,False,False,False,False,False,False,False,False,False,False,False
1169,15.5973,32.4637,False,False,False,False,False,False,False,False,False,False,False
1170,15.6346,32.5321,False,False,False,False,False,False,False,False,False,False,False
1171,15.552,32.5407999999999,False,False,False,False,False,False,False,False,False,False,False
1172,15.8932,32.581,False,False,False,False,False,False,False,False,False,False,False
1173,15.628,32.5523999999999,False,False,False,False,False,False,False,False,False,False,False
1174,15.6293,32.6128,False,False,False,False,False,False,False,False,False,False,False
1175,15.6816999999999,32.4709999999999,False,True,False,False,False,False,False,False,False,False,False
1176,15.839,32.3665,False,False,False,False,False,False,False,False,False,False,False
1177,15.2414,32.4981999999999,False,False,False,False,False,False,False,False,False,False,False
1178,15.8785,32.5259,False,False,False,False,False,False,False,False,False,False,False
1179,15.5972,32.5319,False,False,False,False,False,False,False,False,False,False,False
1180,15.6872,32.4906999999999,False,True,False,False,False,False,False,False,False,False,False
1181,15.9234,32.5409,False,False,False,False,False,False,False,False,False,False,False
1182,15.7146,32.5775,False,False,False,False,False,False,False,False,False,False,False
1183,15.6716,32.5435,False,False,False,False,False,False,False,False,False,False,False
1184,15.6616,32.4812,False,False,False,False,False,False,False,False,False,False,False
1185,15.635,32.4904,False,False,False,False,False,False,False,False,False,False,False
1186,15.6362,32.4754,False,False,False,False,False,False,False,False,False,False,False
1187,15.6241,32.5279999999999,False,False,False,False,False,False,False,False,False,False,False
1188,15.4675999999999,32.5469999999999,False,False,False,False,False,False,False,False,False,False,False
1189,15.5703999999999,32.5493999999999,False,False,False,False,False,False,False,False,False,False,False
1190,15.6595,32.4615999999999,False,False,False,False,False,False,False,False,False,False,False
1191,15.5736,32.5403,False,False,False,False,False,False,False,False,False,False,False
1192,15.6442999999999,32.4656,False,False,False,False,False,False,False,False,False,False,False
1193,15.5844,32.5328999999999,False,False,False,False,False,False,False,False,False,False,False
1194,15.2509999999999,32.4761,False,False,False,False,False,False,False,False,False,False,False
1195,16.0063999999999,32.5703,False,False,False,False,False,False,False,False,False,False,False
1196,15.65,32.5317999999999,False,False,False,False,False,False,False,False,False,False,False
1197,15.535,32.5467999999999,False,False,False,False,False,False,False,False,False,False,False
1198,15.6417,32.4872999999999,False,False,False,False,False,False,False,False,False,False,False
1199,15.6587,32.462,False,False,False,False,False,False,False,False,False,False,False
1200,15.5992,32.5334999999999,False,False,False,False,False,False,False,False,False,False,False
1201,15.5991,32.5351,False,False,False,False,False,False,False,False,False,False,False
1202,15.5924999999999,32.5326,False,False,False,False,False,False,False,False,False,False,False
1203,15.611,32.5572999999999,False,False,False,False,False,False,False,False,False,False,False
1204,15.5065,32.6529,False,False,False,False,False,False,False,False,False,False,False
1205,15.454,32.4763999999999,False,False,False,False,False,False,False,False,False,False,False
1206,15.6427999999999,32.4778,False,False,False,False,False,False,False,False,False,False,False
1207,15.6443999999999,32.4821,False,True,False,False,False,False,False,False,False,False,False
1208,16.077,32.5352,False,False,False,False,False,False,False,False,False,False,False
1209,15.6655,32.4121,False,False,False,False,False,False,False,False,False,False,False
1210,15.4370999999999,32.9226999999999,False,False,False,False,False,False,False,False,False,False,False
1211,15.9009,33.8252999999999,False,False,False,False,False,False,False,False,False,False,False
1212,15.4552,33.2490999999999,False,False,False,False,False,False,False,False,False,False,False
1213,13.1304,25.6717,False,False,False,False,False,True,False,False,False,False,False
1214,13.5349,26.1,False,False,False,False,False,True,False,False,False,False,False
1215,13.523,25.297,False,False,False,True,False,False,False,False,False,False,False
1216,13.6442999999999,24.0895,False,False,False,False,False,False,False,False,False,False,False
1217,15.2638,23.0199,False,False,False,False,False,True,False,False,False,False,False
1218,14.3344,24.6390999999999,False,False,False,False,False,True,False,False,False,False,False
1219,14.2971,26.132,False,False,False,False,False,True,False,False,False,False,False
1220,15.0894999999999,26.3248,False,False,False,False,False,True,False,False,False,False,False
1221,13.3267,26.9269,False,False,False,False,False,True,False,False,False,False,False
1222,12.589,26.2844,False,False,False,False,False,True,False,False,False,False,False
1223,12.6842,28.3962,False,False,False,False,True,False,False,False,False,False,False
1224,13.0257,30.3456,False,False,False,True,False,False,False,False,False,False,False
1225,12.3832,29.3319,False,False,False,False,False,True,False,False,False,False,False
1226,13.3622999999999,28.3962,False,False,False,False,False,True,False,False,False,False,False
1227,13.0352,27.3432999999999,False,False,False,False,False,True,False,False,False,False,False
1228,12.131,27.4147,False,False,False,False,False,True,False,False,False,False,False
1229,15.2032,32.1546,False,False,False,False,False,True,False,False,False,False,False
1230,13.0791,29.2259999999999,False,False,False,False,False,False,False,False,False,False,False
1231,15.6339,32.1022,False,False,True,False,False,False,False,False,False,False,False
1232,14.3915,29.2588,False,False,False,False,False,True,False,False,False,False,False
1233,12.8163,30.6786999999999,False,False,False,False,False,True,False,False,False,False,False
1234,13.3445,30.9452,False,False,False,False,False,True,False,False,False,False,False
1235,12.9257,31.2639999999999,False,False,False,False,False,True,False,False,False,False,False
1236,18.1131999999999,30.8719,False,False,False,False,False,True,False,False,False,False,False
1237,17.9287999999999,31.1514999999999,False,False,False,False,False,True,False,False,False,False,False
1238,18.3655,31.7417,False,False,False,False,False,False,False,False,False,False,False
1239,18.9758,30.628,False,False,False,False,False,True,False,False,False,False,False
1240,18.7259999999999,30.5268,False,False,False,False,False,True,False,False,False,False,False
1241,18.4523,30.6636999999999,False,False,False,False,False,True,False,False,False,False,False
1242,19.2291999999999,30.4149999999999,False,False,False,False,True,False,False,False,False,False,False
1243,19.5017,30.4498,False,False,False,False,False,True,False,False,False,False,False
1244,17.9407,31.5679,False,False,False,False,False,True,False,False,False,False,False
1245,18.143,31.7641999999999,False,False,False,False,False,True,False,False,False,False,False
1246,18.5772,32.1567999999999,False,False,False,False,False,True,False,False,False,False,False
1247,18.6664999999999,32.0497,False,False,False,False,False,True,False,False,False,False,False
1248,21.9783,31.32,False,False,False,False,False,True,False,False,False,False,False
1249,19.7959999999999,30.3797999999999,False,False,False,False,False,True,False,False,False,False,False
1250,19.6737,30.3869,False,False,False,False,False,True,False,False,False,False,False
1251,21.6868,31.4676,False,False,False,True,False,False,False,False,False,False,False
1252,21.3457,31.1054999999999,False,False,False,False,False,True,False,False,False,False,False
1253,21.1195999999999,30.8735,False,False,False,False,False,True,False,False,False,False,False
1254,20.8935999999999,30.7516,False,False,False,False,False,True,False,False,False,False,False
1255,20.5991,30.4392999999999,False,False,False,False,False,True,False,False,False,False,False
1256,20.2541,30.6176999999999,False,False,False,False,False,True,False,False,False,False,False
1257,20.0756,30.6564,False,False,False,False,False,True,False,False,False,False,False
1258,19.9299,30.472,False,False,False,False,False,True,False,False,False,False,False
1259,19.1026999999999,37.3453,False,False,False,False,False,False,False,False,False,False,False
1260,19.6616,36.9102,False,False,True,False,False,False,False,False,False,False,False
1261,18.8295999999999,36.4652,False,False,False,False,False,False,False,False,False,False,False
1262,18.0833,38.325,False,False,False,False,False,False,False,False,False,False,False
1263,20.4934,35.9853999999999,False,False,False,False,False,False,False,False,False,False,False
1264,19.6207999999999,37.2162,False,False,False,False,False,False,False,False,False,False,False
1265,21.7667,36.8667,False,False,False,False,False,False,False,False,False,False,False
1266,19.3858,35.5901,False,False,False,False,False,False,False,False,False,False,False
1267,17.5408,36.0833,False,False,False,False,False,False,False,False,False,False,False
1268,18.8048,37.2042,False,False,False,False,False,False,False,False,False,False,False
1269,19.6191999999999,37.2181,False,False,False,False,False,False,False,False,False,False,False
1270,18.3932,36.3789,False,False,False,False,False,True,False,False,False,False,False
1271,18.7923,35.5075999999999,False,False,False,False,False,False,False,False,False,False,False
1272,19.1058999999999,37.33209999999991,False,False,False,False,False,False,False,False,False,False,False
1273,19.3542999999999,35.9031,False,False,False,False,False,False,False,False,False,False,False
1274,19.6403,37.216,False,False,False,False,False,False,False,False,False,False,False
1275,21.0546,36.3194,False,False,False,False,False,False,False,False,False,False,False
1276,18.8508,36.8273,False,False,False,False,False,False,False,False,False,False,False
1277,19.616,37.20309999999991,False,False,False,False,False,False,False,False,False,False,False
1278,19.62,37.2165,False,False,False,False,False,False,False,False,False,False,False
1279,18.2227999999999,38.2012,False,False,False,False,False,False,False,False,False,False,False
1280,21.7707,36.8588,False,False,False,False,False,False,False,False,False,False,False
1281,19.5767999999999,37.1922,True,False,False,False,False,False,False,False,False,False,False
1282,19.614,37.22599999999991,False,False,False,False,False,False,False,False,False,False,False
1283,20.7207,36.07679999999991,False,False,False,False,False,False,False,False,False,False,False
1284,19.6175,37.2164,False,True,False,False,False,False,False,False,False,False,False
1285,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
1286,18.9583,36.835,False,False,False,False,False,False,False,False,False,False,False
1287,18.9927999999999,36.7573,False,False,False,False,False,True,False,False,False,False,False
1288,18.7139999999999,35.5951,False,False,False,False,False,False,False,False,False,False,False
1289,18.3371,36.536,False,False,False,False,False,False,False,False,False,False,False
1290,20.148,35.8491,False,False,False,False,False,False,False,False,False,False,False
1291,18.431,37.737,False,False,False,False,False,False,False,False,False,False,False
1292,18.2661,37.9061,False,False,False,False,False,True,False,False,False,False,False
1293,18.1591999999999,37.2134,False,False,False,False,False,False,False,False,False,False,False
1294,19.5365,33.3355,False,False,False,False,False,False,False,False,False,False,False
1295,17.7024,33.9774999999999,False,False,False,False,False,False,False,False,False,False,False
1296,18.0220999999999,33.9975999999999,False,False,False,False,False,False,False,False,False,False,False
1297,17.5821,33.9605,False,False,False,False,False,False,False,False,False,False,False
1298,17.3033,33.792,False,False,False,False,False,False,False,False,False,False,False
1299,16.5222,32.9953,False,False,False,False,False,False,False,False,False,False,False
1300,18.2505999999999,33.8962999999999,False,False,False,False,False,False,False,False,False,False,False
1301,17.5307,34.1974999999999,False,False,False,False,False,False,False,False,False,False,False
1302,17.5831,33.959,False,False,False,False,False,False,False,False,False,False,False
1303,17.6964,33.9478999999999,False,False,False,False,False,False,False,False,False,False,False
1304,17.2902999999999,33.7235999999999,False,False,False,False,False,False,False,False,False,False,False
1305,17.1886,33.7047999999999,False,False,False,False,False,False,False,False,False,False,False
1306,16.6914,33.4266,False,False,False,False,False,False,False,False,False,False,False
1307,16.7221,33.3552,False,False,False,False,False,False,False,False,False,False,False
1308,16.7261999999999,33.4958999999999,False,False,False,False,False,False,False,False,False,False,False
1309,17.6587,33.9502999999999,False,True,False,False,False,False,False,False,False,False,False
1310,16.9731999999999,33.6764,False,False,False,False,False,False,False,False,False,False,False
1311,16.6043999999999,33.1467999999999,False,False,False,False,False,False,False,False,False,False,False
1312,19.46,33.3592,False,False,False,False,False,False,False,False,False,False,False
1313,18.7863,33.5788999999999,False,False,False,False,False,False,False,False,False,False,False
1314,16.7467,33.5679,False,False,False,False,False,False,False,False,False,False,False
1315,17.4239,33.8522,False,False,False,False,False,False,False,False,False,False,False
1316,16.4067,32.7845999999999,False,False,False,False,False,False,False,False,False,False,False
1317,16.6626,33.3511,False,False,False,False,False,False,False,False,False,False,False
1318,16.8909999999999,33.6944,False,False,False,False,False,False,False,False,False,False,False
1319,17.9793999999999,33.9559,False,False,False,False,False,False,False,False,False,False,False
1320,19.2014,33.4979999999999,False,False,False,False,False,False,False,False,False,False,False
1321,16.7094999999999,33.3564999999999,False,False,False,False,False,False,False,False,False,False,False
1322,17.5793,33.9851999999999,False,False,False,False,False,False,False,False,False,False,False
1323,17.1099999999999,33.6663,False,False,False,False,False,False,False,False,False,False,False
1324,17.3298999999999,34.4416,False,False,False,False,False,False,False,False,False,False,False
1325,16.6923999999999,33.4262999999999,False,False,False,False,False,False,False,False,False,False,False
1326,13.4328,33.956,False,False,False,False,False,True,False,False,False,False,False
1327,13.3547999999999,34.1139999999999,False,False,False,False,False,True,False,False,False,False,False
1328,13.3356999999999,34.35,False,False,False,False,False,True,False,False,False,False,False
1329,12.8465,34.1368,False,False,False,False,False,True,False,False,False,False,False
1330,12.59,34.2744,False,False,False,False,False,True,False,False,False,False,False
1331,12.8727,33.4316999999999,False,False,False,False,False,False,False,False,False,False,False
1332,13.3719,33.5771999999999,False,False,False,True,False,False,False,False,False,False,False
1333,13.667,33.6038,False,False,False,False,False,True,False,False,False,False,False
1334,13.1263,33.9255,False,False,False,False,True,False,False,False,False,False,False
1335,13.2177,33.7466,False,False,False,False,False,True,False,False,False,False,False
1336,12.55,34.103,False,False,False,False,False,True,False,False,False,False,False
1337,12.7136999999999,34.0345,False,False,False,False,False,True,False,False,False,False,False
1338,10.7806,26.8495999999999,False,False,False,False,False,True,False,False,False,False,False
1339,10.5784,24.4700999999999,False,False,False,False,False,True,False,False,False,False,False
1340,10.7509,25.5764999999999,False,False,False,False,False,True,False,False,False,False,False
1341,12.3511,24.1071999999999,False,False,False,False,False,True,False,False,False,False,False
1342,12.0564,24.8759,False,False,False,False,False,False,False,False,False,False,False
1343,11.0305,23.6907999999999,False,False,False,False,False,True,False,False,False,False,False
1344,10.7167999999999,31.4339,False,False,False,False,False,True,False,False,False,False,False
1345,10.2213999999999,31.5872999999999,False,False,False,False,False,True,False,False,False,False,False
1346,10.6914,27.843,False,False,False,False,False,True,False,False,False,False,False
1347,12.0691,29.8268999999999,False,False,False,False,True,False,False,False,False,False,False
1348,11.6646,29.4937,False,False,False,False,False,True,False,False,False,False,False
1349,11.7598,30.1647,False,False,False,False,False,True,False,False,False,False,False
1350,12.3736999999999,30.1981,False,False,False,False,False,True,False,False,False,False,False
1351,11.0441,27.7618,False,False,False,False,False,False,False,False,False,False,False
1352,10.9079,29.7983,False,False,False,True,False,False,False,False,False,False,False
1353,10.927,30.3599,False,False,False,False,False,True,False,False,False,False,False
1354,10.689,30.041,False,False,False,False,False,True,False,False,False,False,False
1355,10.7414,28.9084,False,False,False,False,False,True,False,False,False,False,False
1356,11.2363,29.1557999999999,False,False,False,False,False,True,False,False,False,False,False
1357,10.5653,29.3604999999999,False,False,False,False,False,True,False,False,False,False,False
1358,10.4511,29.7602,False,False,False,False,False,True,False,False,False,False,False
1359,10.6515,31.9655999999999,False,False,False,False,False,True,False,False,False,False,False
1360,12.5962,31.2961999999999,False,False,False,False,False,True,False,False,False,False,False
1361,10.6175999999999,30.3740999999999,False,False,False,False,True,False,False,False,False,False,False
1362,10.018,30.852,False,False,False,False,False,True,False,False,False,False,False
1363,10.8366,30.7739,False,False,False,False,False,True,False,False,False,False,False
1364,13.4445,22.4508,False,False,False,False,False,False,False,False,False,False,False
1365,12.5914,22.4924,False,False,False,False,False,True,False,False,False,False,False
1366,13.3017,24.582,False,False,False,False,False,True,False,False,False,False,False
1367,13.1113,23.93,False,False,False,False,False,True,False,False,False,False,False
1368,14.3153,22.7408,False,False,False,False,False,True,False,False,False,False,False
1369,11.786,23.2328,False,False,False,False,False,True,False,False,False,False,False
1370,12.3416,22.8279,False,False,False,False,False,True,False,False,False,False,False
1371,12.8948,22.1319,False,False,False,False,False,True,False,False,False,False,False
1372,12.959,23.0919999999999,False,False,False,False,False,True,False,False,False,False,False
1373,14.2742,32.1884999999999,False,False,False,False,False,True,False,False,False,False,False
1374,14.1172,32.0172,False,False,False,False,False,True,False,False,False,False,False
1375,14.9938,32.3735,False,False,False,False,False,True,False,False,False,False,False
1376,14.6884,32.4078,False,False,False,False,False,True,False,False,False,False,False
1377,14.4865999999999,32.2545,False,False,False,False,False,True,False,False,False,False,False
1378,13.7692,32.5632999999999,False,False,False,False,False,True,False,False,False,False,False
1379,13.5169999999999,32.6584,False,False,False,False,False,True,False,False,False,False,False
1380,12.8805,32.8637,False,False,False,False,False,True,False,False,False,False,False
1381,12.4938,32.9112999999999,False,False,False,False,False,True,False,False,False,False,False
1382,13.1363,32.5692,False,False,False,False,True,False,False,False,False,False,False
1383,13.4544999999999,32.5067999999999,False,False,False,False,False,True,False,False,False,False,False
1384,13.3504,32.5542999999999,False,False,False,False,False,True,False,False,False,False,False
1385,13.0856999999999,32.0486999999999,False,False,False,False,False,True,False,False,False,False,False
1386,12.7288,32.0844,False,False,False,False,False,True,False,False,False,False,False
1387,13.8019,32.4132,False,False,False,False,False,False,False,False,False,False,False
